ID,store_ID,day_of_week,date,nb_customers_on_day,open,promotion,state_holiday,school_holiday,sales
260069,992,4,1365552000,664,1,0,,0,4915.533333333334
310139,958,1,1390953600,582,1,0,,0,4198.008333333333
42298,546,1,1403395200,1697,1,0,,0,13514.8
69671,457,5,1424044800,566,1,0,,0,5042.383333333333
482660,820,7,1417996800,0,0,0,,0,0.0
558838,870,4,1395187200,897,1,1,,0,7145.166666666667
222297,671,6,1363046400,505,1,0,,0,4650.508333333333
294192,40,7,1367020800,0,0,0,,0,0.0
514043,862,3,1424822400,1108,1,0,,0,8138.608333333334
35217,1089,4,1423008000,919,1,1,,0,7915.033333333334
126769,535,6,1411603200,573,1,0,,0,5266.408333333334
436964,417,6,1358208000,814,1,0,,0,7337.85
542979,112,3,1384214400,726,1,1,,0,6358.041666666667
653454,1072,1,1398124800,823,1,1,,0,8937.316666666668
525506,732,4,1376524800,501,1,0,,0,4615.55
574637,430,2,1437696000,726,1,0,,1,6718.05
302029,812,7,1393200000,0,0,0,,0,0.0
92159,305,3,1421366400,532,1,1,,0,6269.9
317458,1070,1,1398556800,732,1,0,,0,5575.816666666667
369292,983,6,1357257600,0,0,0,,0,0.0
292049,385,3,1402272000,644,1,1,,0,7575.583333333333
274101,975,4,1362009600,794,1,1,,0,7531.291666666667
14313,308,6,1366070400,1019,1,0,,0,8034.45
17577,153,5,1401840000,699,1,0,,0,7354.3
566356,897,4,1406419200,324,1,1,,1,3287.6
399174,776,3,1378944000,443,1,0,,0,3668.241666666667
222414,738,1,1399766400,198,1,1,,0,1825.1333333333334
529951,506,1,1409011200,859,1,0,,0,6838.516666666666
419118,332,4,1403827200,503,1,0,,0,3624.516666666667
185132,808,5,1399420800,622,1,0,,0,6210.666666666667
142976,940,2,1421971200,682,1,1,,0,6882.291666666667
590773,722,4,1416787200,1342,1,0,,1,8801.5
667968,881,2,1407801600,711,1,0,,1,6154.841666666666
292418,993,4,1413331200,745,1,1,,0,7504.183333333333
109035,78,3,1429574400,585,1,1,,0,6219.466666666666
411831,699,5,1403481600,1069,1,0,,0,9071.958333333334
321734,1089,1,1412899200,1225,1,1,,1,13090.066666666668
184763,1088,4,1377734400,485,1,0,,0,4293.625
482950,204,2,1368230400,502,1,0,,0,4971.525
355335,652,1,1404000000,979,1,1,,0,11104.9
563474,721,5,1401580800,753,1,0,,0,7144.341666666666
209626,192,7,1429660800,0,0,0,,0,0.0
654496,925,1,1426809600,925,1,0,,0,5635.575
150817,1104,7,1428451200,0,0,0,,0,0.0
225005,786,6,1396137600,198,1,0,,0,1256.975
76341,520,6,1422921600,281,1,0,,0,2490.5916666666667
346208,118,4,1432512000,562,1,0,,0,5350.35
228484,880,5,1380326400,592,1,0,,1,5376.316666666667
326013,744,1,1391472000,891,1,1,,1,10434.8
693818,848,1,1393459200,1010,1,1,,0,10127.791666666666
691645,458,5,1369008000,769,1,1,,1,7733.525
682817,349,6,1404086400,733,1,0,,0,7552.625
185682,719,3,1381795200,386,1,1,,0,4812.408333333334
318163,283,2,1379462400,630,1,0,,0,5639.35
652110,801,2,1360368000,632,1,1,,0,7452.308333333333
355289,575,3,1388016000,584,1,1,,0,6628.858333333334
392335,376,1,1396396800,1188,1,1,,0,12259.516666666666
391577,1004,7,1370217600,0,0,0,,0,0.0
210126,1023,7,1389139200,0,0,0,,0,0.0
595783,541,4,1402790400,721,1,0,,0,5579.425
612724,417,6,1419292800,679,1,0,,0,7571.875
196445,206,3,1370304000,724,1,0,,0,5604.091666666666
264036,281,7,1365206400,0,0,0,,0,0.0
698359,861,6,1378166400,497,1,0,,0,4245.516666666666
500002,647,5,1380585600,0,0,1,,0,0.0
599142,163,4,1418256000,824,1,0,,0,6992.533333333334
699468,740,3,1374192000,469,1,1,,1,5650.141666666666
12800,1068,7,1435017600,0,0,0,,0,0.0
395010,1054,4,1407888000,607,1,0,,0,5422.133333333333
351936,933,4,1394236800,906,1,1,,0,7797.441666666667
451559,485,6,1406246400,683,1,0,,0,6018.041666666667
79381,513,6,1387843200,2274,1,0,,0,18617.316666666666
144658,606,4,1428624000,695,1,1,,0,7625.241666666667
494031,478,7,1390780800,0,0,0,,0,0.0
37014,72,6,1383609600,249,1,0,,0,2317.9583333333335
149346,608,6,1431561600,468,1,0,,0,5360.208333333333
670405,499,1,1397001600,852,1,1,,0,8800.958333333334
686345,244,5,1416268800,506,1,0,,0,4668.783333333334
160320,262,2,1377129600,2737,1,0,,0,15641.483333333334
111989,631,6,1384905600,529,1,0,,0,4515.591666666666
230232,975,7,1365465600,0,0,0,,0,0.0
229207,866,6,1377993600,543,1,0,,0,5200.008333333333
195870,668,1,1371254400,1548,1,1,,0,12562.016666666666
312538,169,2,1390348800,673,1,0,,0,6211.066666666667
593932,796,3,1406678400,598,1,0,,0,5603.391666666666
391369,547,5,1406073600,404,1,0,,0,4799.9
649764,861,5,1396483200,597,1,1,,0,4526.225
410487,13,6,1403913600,309,1,0,,0,2923.9166666666665
474659,121,5,1363824000,561,1,0,,0,5054.616666666667
662912,826,5,1360195200,835,1,0,,0,7697.625
75064,1057,6,1389052800,717,1,0,,0,6453.241666666667
397556,1026,2,1408060800,1236,1,0,,1,9114.316666666668
246993,780,2,1370476800,995,1,1,,1,9579.033333333333
399511,161,2,1382227200,877,1,1,,0,7592.416666666667
400818,115,3,1398038400,462,1,1,,0,5301.766666666666
258574,293,1,1426723200,1107,1,1,,0,9903.208333333334
17289,43,1,1378771200,793,1,1,,0,8949.866666666667
345261,756,1,1365984000,2600,1,1,,0,19868.741666666665
88949,1019,6,1368230400,705,1,0,,0,7643.3
594441,1072,1,1435622400,688,1,0,,0,6019.475
280753,403,5,1413504000,793,1,0,,0,6388.141666666666
214351,38,5,1405641600,457,1,0,,0,4230.691666666667
19640,396,4,1398643200,1489,1,1,,1,14956.783333333333
570538,733,5,1398211200,3817,1,0,,0,15459.225
501719,1044,1,1438128000,739,1,0,,0,5990.683333333333
468966,98,6,1402704000,424,1,0,,0,4214.925
545852,313,1,1373760000,886,1,1,,0,10319.066666666668
501297,569,1,1363910400,743,1,0,,0,5123.5
357247,82,4,1416873600,873,1,0,,1,7101.675
559441,779,2,1366416000,1012,1,1,,0,8876.0
145472,478,3,1419292800,687,1,1,,1,7097.916666666667
653246,230,5,1433203200,942,1,1,,0,8713.166666666666
628753,709,1,1435795200,1748,1,1,,0,14761.125
338143,552,6,1418688000,411,1,0,,0,4199.258333333333
520936,604,3,1390003200,514,1,0,,1,6016.6
549120,905,7,1394755200,0,0,0,,0,0.0
623807,265,1,1358467200,433,1,0,,1,4016.0833333333335
178820,389,2,1392336000,1155,1,0,,1,8485.783333333333
248382,750,2,1388448000,0,0,1,,0,0.0
3749,745,1,1366675200,1149,1,1,,0,11308.75
128572,109,6,1405382400,622,1,0,,0,5160.883333333333
86853,934,5,1363219200,729,1,1,,0,7105.0
81524,421,2,1395446400,951,1,1,,1,9069.958333333334
58969,85,6,1401062400,742,1,0,,0,6146.866666666667
598912,293,4,1435622400,850,1,1,,0,8202.575
675360,430,6,1374883200,882,1,0,,0,7571.666666666667
461508,828,4,1378425600,584,1,1,,0,5177.55
402516,977,1,1422144000,523,1,0,,1,4655.8
696448,452,5,1369353600,432,1,0,,0,4266.658333333334
193644,710,1,1381968000,525,1,1,,1,7138.025
50443,783,2,1427760000,569,1,0,,0,4956.108333333334
611716,1019,1,1430611200,920,1,1,,0,10491.666666666666
224783,122,6,1362268800,1054,1,0,,0,8031.583333333333
378410,974,7,1402444800,0,0,0,,0,0.0
493859,990,6,1363132800,504,1,0,,0,4860.575
205531,353,6,1424736000,1399,1,0,,0,7284.283333333334
84362,714,5,1420588800,327,1,1,,1,4804.783333333334
469381,405,6,1415318400,357,1,0,,0,3190.9583333333335
107005,289,6,1405555200,634,1,0,,0,6715.616666666667
32870,577,7,1371254400,0,0,0,,0,0.0
163579,300,6,1400198400,955,1,0,,0,7752.225
520595,709,1,1374364800,1547,1,1,,1,13605.825
634028,1075,6,1399420800,1152,1,0,,0,12495.808333333332
436921,533,2,1396224000,795,1,0,,0,6932.766666666666
374179,1029,7,1371168000,0,0,0,,0,0.0
250857,1113,4,1411776000,865,1,1,,0,7863.025
194228,733,5,1400889600,3504,1,1,,0,16008.625
602229,99,7,1374364800,0,0,0,,0,0.0
552857,770,2,1363046400,657,1,1,,1,7455.508333333333
435885,980,6,1412121600,444,1,0,,0,5222.366666666667
462160,974,5,1421366400,1359,1,0,,1,9715.258333333333
416408,155,6,1410048000,733,1,0,,0,6944.033333333334
254488,7,7,1398038400,0,0,0,,0,0.0
709742,527,2,1391385600,1134,1,1,,0,12808.508333333333
108641,988,3,1378771200,752,1,1,,0,5877.466666666666
101065,876,3,1423785600,786,1,0,,1,6378.091666666666
357592,155,2,1384387200,665,1,1,,1,7170.033333333334
477149,753,4,1387497600,791,1,1,,0,8670.075
412964,357,6,1417219200,785,1,0,,0,8866.791666666666
229298,147,6,1388620800,906,1,0,,0,7913.633333333333
450065,786,7,1366416000,0,0,0,,0,0.0
430833,359,7,1358294400,0,0,0,,0,0.0
628245,117,5,1372032000,0,0,1,,0,0.0
180503,563,3,1377648000,504,1,0,,1,4068.4666666666667
399297,589,5,1386633600,521,1,0,,0,5097.175
239958,1108,5,1436486400,481,1,0,,1,4424.416666666667
178835,1004,2,1395878400,520,1,1,,0,6080.441666666667
466131,25,3,1400371200,2038,1,1,,0,15771.783333333333
92830,649,2,1431129600,463,1,1,,0,5212.566666666667
110346,1015,2,1413936000,407,1,0,,0,4336.433333333333
192499,487,3,1421884800,544,1,0,,0,5168.441666666667
497343,259,6,1364688000,1624,1,0,,0,8312.366666666667
18674,229,7,1402185600,0,0,0,,0,0.0
377013,440,7,1423094400,0,0,0,,0,0.0
166724,692,3,1396569600,894,1,1,,0,8546.041666666666
334116,715,7,1406764800,0,0,0,,0,0.0
303710,640,2,1430611200,681,1,0,,0,6923.775
344077,934,6,1405123200,481,1,0,,0,4603.366666666667
263478,837,1,1384473600,405,1,0,,1,2715.825
82487,441,4,1402444800,668,1,1,,0,6471.475
199381,244,4,1397433600,496,1,1,,0,5383.791666666667
183412,818,5,1415491200,640,1,1,,0,6767.591666666666
238642,943,4,1416441600,0,0,0,,0,0.0
426421,957,3,1405209600,709,1,0,,0,5472.591666666666
144439,431,6,1434067200,910,1,0,,0,8812.358333333334
92783,416,1,1419120000,1232,1,0,,0,9758.825
322353,687,4,1402099200,664,1,0,,1,6322.375
618872,891,7,1389916800,0,0,0,,0,0.0
386331,591,3,1390176000,458,1,0,,0,4412.8
592141,464,5,1395273600,1280,1,1,,0,10251.158333333333
381963,222,3,1372464000,519,1,0,,0,4151.058333333333
589399,186,3,1423353600,281,1,0,,0,2566.825
709058,1084,7,1401062400,0,0,0,,0,0.0
42324,163,6,1413331200,920,1,0,,0,6926.991666666667
194036,412,7,1385510400,0,0,0,,0,0.0
466593,410,5,1399507200,796,1,1,,1,7243.75
325884,233,2,1414368000,919,1,0,,0,7239.516666666666
537512,433,1,1371600000,813,1,1,,1,8793.933333333332
502918,1057,7,1387929600,0,0,0,,0,0.0
622692,274,3,1432771200,850,1,0,,0,7076.316666666667
641059,821,1,1360627200,1108,1,1,,0,11152.2
102696,275,4,1387152000,704,1,1,,0,7740.408333333334
650590,721,6,1381363200,1134,1,0,,0,10573.258333333333
583891,905,6,1378425600,1341,1,0,,0,9513.891666666666
386214,902,7,1369526400,0,0,0,,0,0.0
426937,82,3,1418342400,878,1,1,,0,9707.783333333333
88872,27,2,1387670400,1163,1,1,,0,12033.5
263801,512,1,1412294400,1284,1,0,,0,6061.8
386275,1045,3,1400544000,1228,1,0,,0,9507.7
204078,1065,6,1397174400,312,1,0,,0,2688.3333333333335
402220,255,2,1413590400,496,1,0,,0,4239.833333333333
67611,469,5,1363737600,1604,1,0,,0,11412.625
196310,1008,7,1389484800,0,0,0,,0,0.0
141291,1073,5,1405036800,1005,1,0,,0,8030.258333333333
308315,374,2,1372982400,776,1,0,,0,6178.041666666667
523087,1054,4,1424736000,593,1,1,,0,6670.275
633827,445,5,1432857600,1480,1,0,,0,10335.358333333334
439242,460,4,1362182400,341,1,0,,1,3307.125
316167,253,3,1391644800,802,1,1,,0,7331.283333333334
159792,1082,6,1377820800,857,1,0,,0,5701.433333333333
167977,102,6,1418169600,720,1,0,,0,7174.508333333333
22601,1036,3,1411603200,416,1,1,,0,4621.266666666666
573303,182,5,1424131200,472,1,0,,0,5095.858333333334
400987,127,6,1422403200,668,1,0,,0,6414.783333333334
538335,834,6,1425513600,398,1,0,,0,3803.525
685274,78,3,1437868800,473,1,1,,1,4666.166666666667
638928,162,2,1399852800,459,1,0,,1,5772.591666666666
436825,290,4,1387238400,620,1,1,,0,6776.591666666666
92177,833,2,1380240000,539,1,1,,0,6368.408333333334
281820,104,6,1424822400,1306,1,0,,0,10036.658333333333
657471,693,2,1401321600,677,1,1,,1,8412.75
625345,943,4,1375315200,557,1,0,,0,5580.45
320395,382,2,1417824000,655,1,1,,0,8048.166666666667
77432,376,7,1399766400,0,0,0,,0,0.0
178293,415,7,1420416000,0,0,0,,0,0.0
175038,5,3,1375747200,576,1,0,,0,4409.583333333333
70319,695,5,1362441600,643,1,1,,0,6623.575
289508,242,2,1363996800,286,1,0,,1,2891.016666666667
546569,1110,6,1381449600,389,1,0,,0,3447.8083333333334
12703,467,5,1381017600,1449,1,1,,1,11302.866666666667
430869,1080,7,1413590400,0,0,0,,0,0.0
478996,656,5,1396742400,373,1,1,,0,3347.483333333333
310463,87,4,1382227200,973,1,1,,0,7822.941666666667
247227,1044,1,1359590400,1097,1,1,,1,10554.858333333334
205237,561,4,1435276800,0,0,0,,1,0.0
478137,1002,1,1422057600,870,1,1,,0,9419.983333333334
626296,1075,1,1429833600,1005,1,0,,0,9583.791666666666
104166,263,6,1386115200,453,1,0,,0,4738.658333333334
93655,146,7,1380153600,0,0,0,,0,0.0
315468,801,5,1371859200,496,1,1,,0,5197.783333333334
269110,735,7,1404172800,0,0,0,,0,0.0
102112,834,6,1398470400,530,1,0,,0,4899.45
353440,690,2,1396569600,693,1,0,,1,5300.241666666667
46769,223,1,1404604800,972,1,1,,0,10222.166666666666
77571,27,3,1367971200,1119,1,1,,0,9659.775
697741,516,7,1396742400,0,0,0,,0,0.0
348087,767,4,1424304000,630,1,1,,0,6275.6
460567,747,7,1398988800,0,0,0,,0,0.0
561227,15,1,1383177600,781,1,1,,1,8644.033333333333
126369,709,1,1427587200,1713,1,1,,0,14572.916666666666
346093,1098,5,1422662400,784,1,1,,0,7367.758333333333
138025,280,5,1425168000,0,0,1,,1,0.0
134472,847,3,1400716800,906,1,0,,0,6029.15
561997,579,3,1364860800,671,1,0,,0,5175.875
335173,613,3,1386028800,858,1,0,,0,5441.158333333334
255263,273,5,1398816000,627,1,0,,1,5436.916666666667
570883,111,1,1380412800,632,1,1,,1,6782.216666666666
504880,336,7,1372377600,0,0,0,,0,0.0
3856,317,1,1358899200,720,1,1,,0,7760.308333333333
348649,866,1,1365811200,560,1,1,,0,7621.55
426157,699,5,1388966400,1066,1,1,,0,11022.541666666666
361392,26,2,1412812800,576,1,1,,1,6105.708333333333
646233,133,3,1397001600,640,1,0,,0,5107.558333333333
687660,44,3,1417824000,713,1,1,,1,7382.483333333334
627120,203,6,1373241600,849,1,0,,0,6713.133333333333
374920,516,7,1411862400,0,0,0,,0,0.0
175078,298,5,1394150400,705,1,1,,0,7750.725
139923,1034,5,1391644800,648,1,0,,0,5699.916666666667
668268,308,5,1367107200,847,1,0,,0,7413.816666666667
369588,426,4,1428019200,531,1,0,,1,4931.866666666667
174492,840,7,1357171200,0,0,0,,0,0.0
406109,382,4,1383696000,673,1,1,,0,7764.566666666667
290273,253,4,1417392000,641,1,1,,0,6971.75
160804,566,1,1425340800,559,1,0,,0,4551.033333333334
464722,227,7,1423353600,0,0,0,,0,0.0
630104,167,6,1361145600,1149,1,0,,0,8684.891666666666
553162,466,3,1430611200,632,1,0,,1,5449.725
184941,439,6,1374192000,749,1,0,,0,6650.075
273985,377,2,1420675200,940,1,0,,1,7616.516666666666
84323,306,3,1415232000,379,1,0,,0,3593.991666666667
359077,1031,7,1370736000,0,0,0,,0,0.0
584316,146,2,1427500800,862,1,1,,0,10118.291666666666
459676,200,2,1405814400,1064,1,0,,1,7752.475
614456,761,5,1360800000,1042,1,1,,0,8673.433333333332
452686,235,5,1365984000,519,1,0,,0,5145.858333333334
670329,523,7,1411257600,0,0,0,,0,0.0
387487,27,7,1427068800,0,0,0,,0,0.0
547484,664,2,1419120000,702,1,1,,0,7637.008333333333
148478,224,3,1377216000,475,1,1,,1,6095.558333333333
346279,722,1,1385078400,1440,1,0,,1,9306.416666666666
571959,1011,6,1407974400,1113,1,0,,0,8765.641666666666
637844,927,3,1366156800,856,1,1,,0,7676.633333333333
15934,205,7,1369353600,0,0,0,,0,0.0
321794,611,6,1373068800,476,1,0,,0,5201.266666666666
484309,302,5,1388620800,415,1,1,,0,4942.716666666666
694238,316,2,1389398400,727,1,0,,0,6825.508333333333
544729,637,3,1436745600,866,1,0,,0,7773.416666666667
352351,160,4,1420761600,546,1,0,,0,4845.675
625069,831,6,1414368000,1295,1,0,,0,9924.808333333332
133677,758,4,1411344000,597,1,0,,1,4529.341666666666
574486,619,3,1363651200,450,1,1,,0,4370.933333333333
666865,671,3,1381968000,571,1,1,,0,5937.308333333333
679615,867,1,1371168000,471,1,0,,0,5046.883333333333
710661,967,7,1428105600,0,0,0,,0,0.0
645578,223,5,1432512000,834,1,1,,1,8481.025
55979,589,6,1390521600,165,1,0,,0,1492.8666666666666
445238,86,3,1379980800,703,1,1,,0,6097.85
110048,979,6,1362960000,509,1,0,,0,4545.475
562072,615,4,1398729600,1535,1,1,,0,12459.116666666667
457722,195,3,1390348800,0,0,0,,1,0.0
605266,963,1,1368576000,1048,1,0,,0,9550.858333333334
213179,901,3,1435968000,714,1,1,,0,7624.75
635060,997,3,1433635200,282,1,0,,0,3103.05
275412,366,7,1432252800,0,0,0,,0,0.0
454855,863,7,1358035200,313,1,0,,0,2643.05
695728,11,5,1372896000,1154,1,1,,0,9007.45
168572,400,3,1426896000,1257,1,1,,0,10136.508333333333
520163,1103,6,1404777600,334,1,0,,0,3163.133333333333
660967,394,7,1393804800,0,0,0,,0,0.0
630286,331,2,1409788800,664,1,0,,0,5481.841666666666
307606,691,4,1408147200,573,1,0,,0,5729.75
408434,437,6,1366934400,1085,1,0,,0,9206.391666666666
181775,440,1,1398729600,507,1,0,,0,4117.95
573504,648,4,1372982400,652,1,1,,1,6435.016666666666
700903,710,4,1422316800,0,0,1,,1,0.0
48927,728,4,1406764800,521,1,1,,0,6069.108333333334
669368,302,6,1430265600,390,1,0,,0,3972.55
625889,633,6,1357430400,645,1,0,,0,7075.358333333334
569451,919,5,1438041600,0,0,1,,1,0.0
107867,822,3,1359417600,672,1,1,,0,7419.508333333333
548079,1062,5,1361145600,696,1,1,,0,7133.4
428704,837,7,1437264000,0,0,0,,0,0.0
288344,985,2,1361664000,682,1,1,,0,6569.125
704492,283,3,1359158400,625,1,1,,0,6218.016666666666
197580,445,6,1362700800,1700,1,0,,0,10654.95
504586,606,1,1357603200,743,1,1,,1,8043.758333333333
347643,611,1,1376524800,521,1,0,,0,5125.658333333334
558770,610,5,1426464000,482,1,0,,1,4708.758333333333
141396,954,6,1379721600,898,1,0,,0,6216.841666666666
601204,998,3,1368921600,492,1,0,,0,3805.266666666667
21912,974,2,1428537600,1572,1,1,,1,13250.258333333333
282112,974,4,1400716800,1546,1,0,,0,10108.858333333334
641255,410,4,1422662400,655,1,0,,0,5443.283333333334
679440,116,6,1368230400,665,1,0,,0,6499.216666666666
384117,15,6,1413936000,664,1,0,,0,5957.983333333334
240334,760,6,1424563200,1086,1,0,,0,10528.508333333333
516057,855,5,1414627200,661,1,0,,0,5585.983333333334
195472,408,1,1432512000,535,1,1,,0,6334.75
422546,721,6,1401926400,699,1,0,,0,6776.225
191543,391,2,1414886400,668,1,0,,1,5560.216666666666
582233,765,6,1409011200,822,1,0,,0,7180.716666666666
157962,483,6,1417046400,212,1,0,,0,1887.2583333333334
573221,928,7,1426723200,0,0,0,,0,0.0
371715,652,4,1422662400,814,1,1,,0,8457.433333333332
470944,867,2,1390348800,357,1,0,,0,3441.825
169567,171,6,1423699200,613,1,0,,0,6256.033333333334
611457,703,2,1406592000,322,1,0,,1,2575.7833333333333
484660,985,1,1365292800,851,1,1,,0,8430.558333333332
82141,510,7,1390089600,0,0,0,,0,0.0
529165,293,2,1398470400,683,1,0,,0,4780.683333333333
278512,241,4,1435449600,0,0,1,,0,0.0
608750,276,3,1364342400,552,1,1,,0,4567.908333333334
400986,593,7,1432857600,0,0,0,,0,0.0
28530,563,3,1378166400,699,1,1,,0,5542.516666666666
300518,612,4,1434240000,451,1,1,,0,7243.15
463609,324,7,1359849600,0,0,0,,0,0.0
283489,795,7,1410480000,0,0,0,,0,0.0
216656,925,6,1401753600,1403,1,0,,0,7182.5
39888,655,1,1403913600,632,1,0,,0,6260.25
525614,689,1,1386201600,861,1,1,,1,10429.983333333334
327124,1001,5,1413417600,713,1,1,,0,6352.708333333333
221165,682,5,1399852800,1655,1,0,,0,9655.225
127738,638,2,1357689600,528,1,1,,0,6599.941666666667
134040,318,4,1407369600,683,1,0,,0,6761.766666666666
635682,825,2,1360368000,505,1,1,,0,5529.833333333333
54812,216,6,1385337600,804,1,0,,0,7626.35
506798,393,3,1391385600,0,0,0,,1,0.0
708343,1013,1,1437350400,693,1,1,,0,9288.75
310081,642,1,1401148800,387,1,0,,1,2907.483333333333
11440,304,2,1365638400,1118,1,1,,0,9327.316666666668
251859,1050,3,1364515200,413,1,0,,0,4779.741666666667
473063,870,3,1399680000,973,1,1,,0,8024.058333333333
559096,494,7,1357948800,1119,1,0,,0,6658.083333333333
192267,312,7,1413158400,0,0,0,,0,0.0
491226,358,3,1366588800,1153,1,1,,0,10327.583333333334
336426,470,7,1378252800,0,0,0,,0,0.0
535921,220,4,1420243200,773,1,1,,0,6644.641666666666
78664,131,6,1379721600,469,1,0,,0,4298.733333333334
316549,906,2,1390003200,1494,1,1,,0,13933.766666666666
562006,221,6,1395014400,496,1,0,,0,5167.583333333333
687287,747,2,1430611200,856,1,0,,1,7487.766666666666
588205,84,4,1390521600,0,0,0,,1,0.0
22699,404,5,1382918400,480,1,0,,0,4196.491666666667
304587,1048,7,1405296000,0,0,0,,0,0.0
692090,302,6,1434067200,297,1,0,,0,2823.525
298475,459,2,1381968000,1454,1,1,,0,12165.258333333333
516522,1019,6,1357603200,757,1,0,,0,6987.008333333333
467537,862,3,1437696000,1022,1,0,,0,7343.516666666666
157035,732,1,1363651200,840,1,1,,0,8832.808333333332
145596,17,5,1366329600,864,1,1,,0,7155.483333333334
294304,817,2,1431993600,3445,1,0,,1,23056.766666666666
596419,724,2,1431302400,650,1,1,,0,7736.816666666667
236754,391,6,1376006400,401,1,0,,0,3723.4666666666667
54308,228,3,1387756800,599,1,1,,0,7194.341666666666
522243,466,6,1385596800,400,1,0,,0,3646.0583333333334
111159,1094,5,1379808000,431,1,0,,1,4907.666666666667
574495,138,5,1375747200,0,0,1,,0,0.0
669959,251,3,1393027200,2113,1,0,,0,15117.041666666666
139150,687,5,1383177600,732,1,1,,0,8308.258333333333
48379,215,5,1396483200,405,1,0,,0,4649.558333333333
226005,47,6,1374710400,835,1,0,,0,6550.2
590742,5,4,1429401600,571,1,0,,0,4815.791666666667
343306,238,4,1377043200,1059,1,0,,0,6704.916666666667
368637,712,1,1407196800,645,1,1,,0,8261.858333333334
646250,516,2,1371254400,948,1,1,,0,8892.375
494310,858,6,1433116800,342,1,0,,0,3557.0333333333333
710165,146,2,1393977600,749,1,1,,0,8716.116666666667
105175,296,2,1399161600,826,1,1,,1,8750.625
265516,969,4,1402876800,697,1,1,,0,4922.583333333333
678527,370,4,1376352000,577,1,0,,0,6130.625
151116,998,3,1417737600,546,1,1,,0,5765.3
325278,1077,6,1422835200,348,1,0,,0,3097.616666666667
23864,740,7,1377043200,0,0,0,,0,0.0
110800,13,4,1417564800,0,0,0,,1,0.0
206006,964,2,1400198400,1451,1,1,,0,11311.533333333333
449154,267,6,1389571200,1333,1,0,,0,9873.525
623235,333,2,1362614400,1442,1,1,,0,11577.275
264528,365,1,1429401600,525,1,0,,0,4917.6
138841,1061,5,1372464000,594,1,1,,0,7869.358333333334
481147,45,7,1413936000,0,0,0,,0,0.0
528883,732,7,1429228800,367,1,0,,0,3054.0916666666667
465000,914,7,1370908800,0,0,0,,0,0.0
163254,527,1,1398470400,1006,1,0,,0,9575.066666666668
516880,519,7,1358899200,0,0,0,,0,0.0
518972,1094,4,1420502400,306,1,1,,0,3784.9583333333335
402707,820,5,1399334400,1263,1,1,,0,12486.0
532322,807,3,1425772800,995,1,1,,0,9934.091666666667
359313,882,1,1376697600,1053,1,1,,0,10487.416666666666
679309,618,1,1377907200,589,1,1,,0,7302.991666666667
247877,955,7,1386115200,0,0,0,,0,0.0
664761,904,1,1394409600,486,1,0,,0,4900.716666666666
276052,837,6,1431561600,228,1,0,,0,2070.6833333333334
600711,456,6,1422662400,732,1,0,,0,6195.408333333334
109822,877,1,1429574400,974,1,0,,0,7466.666666666667
507848,609,1,1427846400,637,1,1,,0,7089.858333333334
310460,237,2,1367798400,495,1,0,,1,3649.225
10039,1076,2,1364774400,769,1,1,,0,7586.475
176941,1008,4,1367280000,625,1,0,,0,4311.083333333333
475242,502,7,1401840000,0,0,0,,1,0.0
203471,297,6,1386115200,493,1,0,,0,5072.725
581860,602,2,1368835200,769,1,1,,0,8169.4
303436,60,2,1419465600,1326,1,0,,1,11392.725
565339,157,3,1407715200,1043,1,1,,0,9966.341666666667
251770,320,7,1385856000,0,0,0,,0,0.0
656252,632,2,1399075200,1047,1,1,,0,9543.316666666668
515571,937,3,1387324800,556,1,0,,0,5304.708333333333
200611,492,4,1413849600,1032,1,0,,0,6505.641666666666
279047,3,5,1405209600,800,1,0,,0,6925.283333333334
139107,20,1,1377561600,1054,1,1,,0,10234.275
609127,259,1,1388448000,2537,1,1,,1,12644.691666666668
432090,751,2,1361577600,567,1,0,,0,4508.233333333334
47605,1071,5,1399334400,699,1,1,,0,7110.633333333333
545347,27,3,1357430400,1019,1,0,,0,8241.341666666667
268120,107,7,1430524800,0,0,0,,1,0.0
651584,228,6,1367884800,611,1,0,,0,7182.866666666667
269217,674,5,1387238400,1006,1,0,,0,7874.75
562220,517,5,1399507200,590,1,0,,0,5419.291666666667
467084,1095,1,1370563200,890,1,0,,0,7355.533333333334
711508,43,4,1358640000,524,1,0,,1,4910.125
177567,228,1,1373932800,420,1,0,,0,3965.9416666666666
149934,840,2,1379721600,1056,1,1,,0,8986.05
400661,1077,5,1373587200,571,1,1,,0,5158.475
172058,168,6,1404518400,446,1,0,,0,4271.975
365647,1045,3,1360540800,1358,1,0,,1,10173.858333333334
703012,878,7,1362355200,0,0,0,,0,0.0
54489,365,2,1404172800,461,1,0,,0,4107.125
602034,429,6,1366848000,416,1,0,,0,4573.383333333333
29094,252,7,1424995200,0,0,0,,0,0.0
36180,404,5,1395619200,673,1,1,,0,6578.841666666666
674572,614,5,1431907200,892,1,0,,0,7526.391666666666
553239,509,6,1367193600,394,1,0,,1,3891.5416666666665
403172,546,6,1427155200,1202,1,0,,0,10093.2
147752,921,3,1390003200,1012,1,0,,1,7734.208333333333
312430,773,4,1361836800,673,1,0,,0,5185.4
546359,781,6,1427587200,406,1,0,,0,3920.2083333333335
563637,1085,5,1410048000,911,1,1,,0,8596.55
317550,603,3,1365465600,943,1,0,,0,6515.891666666666
6550,1051,1,1407974400,1140,1,1,,0,11351.858333333334
155456,715,5,1415750400,800,1,0,,0,6879.766666666666
